1654739627.222810,12
1654739627.327980,10
1654739627.432782,10
1654739627.538882,9
1654739627.647903,11
1654739627.755272,8
1654739627.859298,9
1654739627.963968,10
1654739628.073698,10
1654739628.179285,8
1654739628.284271,8
1654739628.389924,10
1654739628.493501,10
1654739628.597830,9
1654739628.701816,9
1654739628.805924,11
1654739628.910856,9
1654739629.031834,10
1654739629.136724,11
1654739629.241367,10
1654739629.347980,13
1654739629.456765,12
1654739629.561283,12
1654739629.665266,10
1654739629.769561,9
1654739629.873553,9
1654739629.976924,10
1654739630.084025,9
1654739630.188831,8
1654739630.319877,10
1654739630.432697,10
1654739630.541908,11
1654739630.648700,12
1654739630.753033,12
1654739630.863084,10
1654739630.968747,12
1654739631.073693,10
1654739631.189224,11
1654739631.297521,9
1654739631.405564,9
1654739631.510563,9
1654739631.619878,8
1654739631.726451,9
1654739631.830724,9
1654739631.936329,10
1654739632.040588,9
1654739632.144540,4
1654739632.251519,1
1654739632.355954,1
1654739632.460271,2
1654739632.564244,2
1654739632.668097,3
1654739632.772104,5
1654739632.876370,6
1654739632.982656,7
1654739633.087158,8
1654739633.192388,7
1654739633.296948,10
1654739633.401813,11
1654739633.505564,11
1654739633.611576,11
1654739633.715914,12
1654739633.822664,12
1654739633.930984,12
1654739634.036279,12
1654739634.140513,12
1654739634.244352,13
1654739634.348378,13
1654739634.452176,12
1654739634.556147,14
1654739634.659780,12
1654739634.763286,13
1654739634.867755,12
1654739634.971883,13
1654739635.076093,9
1654739635.180348,10
1654739635.284774,10
1654739635.388826,11
1654739635.492454,9
1654739635.596570,10
1654739635.700646,9
1654739635.805063,9
1654739635.908950,10
1654739636.014260,8
1654739636.140381,9
1654739636.245626,8
1654739636.352836,10
1654739636.457629,10
1654739636.562246,10
1654739636.666625,9
1654739636.772335,9
1654739636.876453,10
1654739636.981054,10
1654739637.086162,9
1654739637.190984,11
1654739637.295249,12
1654739637.399561,11
1654739637.504531,10
1654739637.609028,11
1654739637.713260,12
1654739637.817654,11
1654739637.921882,12
1654739638.031654,9
1654739638.136479,10
1654739638.240760,10
1654739638.346555,10
1654739638.450630,10
1654739638.554664,9
1654739638.658963,8
1654739638.762917,7
1654739638.867082,10
1654739638.971216,8
1654739639.075246,9
1654739639.179852,9
1654739639.284539,10
1654739639.388209,10
1654739639.496279,11
1654739639.600723,11
1654739639.705709,10
1654739639.809935,10
1654739639.913954,11
1654739640.025865,9
1654739640.131707,13
1654739640.236335,12
1654739640.343216,10
1654739640.446917,11
1654739640.550775,11
1654739640.656471,9
1654739640.760034,10
1654739640.864112,10
1654739640.969621,11
1654739641.073874,11
1654739641.204413,11
1654739641.316774,11
1654739641.421376,10
1654739641.526152,9
1654739641.630527,9
1654739641.736680,10
1654739641.841379,10
1654739641.945846,10
1654739642.050396,12
1654739642.154526,10
1654739642.258714,11
1654739642.363102,11
1654739642.471553,6
1654739642.576017,1
1654739642.685468,1
1654739642.790162,1
1654739642.895193,2
1654739643.000754,4
1654739643.106418,4
1654739643.210660,5
1654739643.315984,6
1654739643.420777,5
1654739643.525143,5
1654739643.629677,5
1654739643.734391,6
1654739643.838730,6
1654739643.943043,6
1654739644.047391,7
1654739644.153093,8
1654739644.257691,8
1654739644.364079,11
1654739644.468467,8
1654739644.576489,9
1654739644.686351,10
1654739644.792032,9
1654739644.895909,10
1654739645.008881,10
1654739645.113101,9
1654739645.219554,12
1654739645.329759,9
1654739645.434314,10
1654739645.539308,12
1654739645.643157,14
1654739645.748437,10
1654739645.852142,12
1654739645.955945,12
1654739646.062398,10
1654739646.166902,10
1654739646.272228,10
1654739646.379462,12
1654739646.484213,10
1654739646.588800,10
1654739646.694208,10
1654739646.798200,11
1654739646.902557,11
1654739647.006566,10
1654739647.110371,9
1654739647.214127,10
1654739647.318271,11
1654739647.422066,9
1654739647.528464,11
1654739647.632401,9
1654739647.737165,10
1654739647.872657,9
1654739647.977244,11
1654739648.081599,12
1654739648.186049,9
1654739648.290463,10
1654739648.394810,11
1654739648.499442,12
1654739648.603537,11
1654739648.708245,11
1654739648.812793,10
1654739648.917048,12
1654739649.021423,10
1654739649.126157,9
1654739649.230406,8
1654739649.335989,11
1654739649.441102,10
1654739649.545066,9
1654739649.649582,9
1654739649.754171,9
1654739649.858700,8
1654739649.963329,8
1654739650.069666,11
1654739650.177092,9
1654739650.281764,9
1654739650.386885,9
1654739650.491804,9
1654739650.597886,8
1654739650.733685,9
1654739650.839530,11
1654739650.943430,11
1654739651.050065,12
1654739651.154304,11
1654739651.258501,12
1654739651.364506,10
1654739651.472691,9
1654739651.578320,10
1654739651.682672,10
1654739651.786525,10
1654739651.889586,9
1654739651.996883,12
1654739652.101354,11
1654739652.206793,11
1654739652.338012,10
1654739652.442891,11
1654739652.551891,12
1654739652.657749,12
1654739652.763582,11
1654739652.868314,4
1654739652.972751,2
1654739653.078933,1
1654739653.183300,2
1654739653.293373,4
1654739653.400835,7
1654739653.505375,6
1654739653.610039,6
1654739653.714427,7
1654739653.819089,10
1654739653.923364,8
1654739654.032446,9
1654739654.136497,9
1654739654.244438,9
1654739654.352823,9
1654739654.460067,9
1654739654.564752,11
1654739654.668340,11
1654739654.772204,10
1654739654.878123,9
1654739654.984766,9
1654739655.088629,10
1654739655.193740,10
1654739655.332700,8
1654739655.456739,11
1654739655.561226,9
1654739655.665569,10
1654739655.771252,9
1654739655.875599,11
1654739655.979721,11
1654739656.087357,10
1654739656.195679,11
1654739656.299746,13
1654739656.404117,14
1654739656.510780,15
1654739656.616613,13
1654739656.720684,13
1654739656.824567,10
1654739656.928757,11
1654739657.032742,12
1654739657.138815,11
1654739657.244345,11
1654739657.348850,11
1654739657.452697,13
1654739657.556831,11
1654739657.662356,11
1654739657.769386,11
1654739657.876765,11
1654739657.980778,9
1654739658.084818,11
1654739658.188877,11
1654739658.293025,10
1654739658.397179,10
1654739658.501193,9
1654739658.605439,10
1654739658.710260,9
1654739658.814820,10
1654739658.919897,7
1654739659.023762,7
1654739659.131769,7
1654739659.237304,8
1654739659.341043,10
1654739659.447861,10
1654739659.556766,8
1654739659.661954,10
1654739659.766391,10
1654739659.872604,9
1654739659.977252,10
1654739660.081893,10
1654739660.187213,11
1654739660.292580,9
1654739660.396977,10
1654739660.501755,9
1654739660.606462,9
1654739660.711192,9
1654739660.816394,10
1654739660.920486,10
1654739661.027009,8
1654739661.131949,8
1654739661.236362,9
1654739661.340868,11
1654739661.445567,9
1654739661.550092,10
1654739661.656344,11
1654739661.760947,10
1654739661.865518,12
1654739661.972290,14
1654739662.076850,11
1654739662.181295,9
1654739662.284537,10
1654739662.388782,8
1654739662.494326,10
1654739662.602654,8
1654739662.706778,9
1654739662.810830,9
1654739662.917819,8
1654739663.021812,9
1654739663.126880,10
1654739663.232384,4
1654739663.337133,1
1654739663.440898,1
1654739663.544821,1
1654739663.649395,5
1654739663.753679,6
1654739663.858681,6
1654739663.964362,7
1654739664.070903,8
1654739664.178422,9
1654739664.282346,9
1654739664.386706,9
1654739664.492177,11
1654739664.596844,12
1654739664.700840,12
1654739664.804742,12
1654739664.908537,12
1654739665.012623,11
1654739665.120772,10
1654739665.224789,11
1654739665.330606,11
1654739665.435997,11
1654739665.548766,10
1654739665.652632,9
1654739665.756725,9
1654739665.860465,9
1654739665.964118,9
1654739666.067713,9
1654739666.172178,8
1654739666.282827,8
1654739666.387120,8
1654739666.492668,8
1654739666.601144,11
1654739666.706026,9
1654739666.816056,8
1654739666.921839,8
1654739667.041628,9
1654739667.146430,9
1654739667.251315,11
1654739667.356740,12
1654739667.464844,13
1654739667.570016,10
1654739667.674151,8
1654739667.778615,8
1654739667.883080,9
1654739667.989974,8
1654739668.095125,8
1654739668.199921,9
1654739668.303744,9
1654739668.409659,8
1654739668.513907,7
1654739668.621485,7
1654739668.726453,9
1654739668.831396,6
1654739668.935867,7
1654739669.040098,6
1654739669.147786,6
1654739669.253378,4
1654739669.358527,4
1654739669.463495,6
1654739669.572716,7
1654739669.676483,5
1654739669.780986,4
1654739669.884807,4
1654739669.988905,6
1654739670.098679,4
1654739670.203757,4
1654739670.309046,3
1654739670.420706,5
1654739670.536708,5
1654739670.642516,4
1654739670.746681,6
1654739670.850863,6
1654739670.955110,7
1654739671.058824,5
1654739671.163780,5
1654739671.267776,7
1654739671.372473,5
1654739671.477359,6
1654739671.582387,6
1654739671.687969,8
1654739671.794271,6
1654739671.900058,6
1654739672.004387,7
1654739672.108729,9
1654739672.213261,8
1654739672.317816,10
1654739672.424129,7
1654739672.531128,11
1654739672.636720,11
1654739672.759526,9
1654739672.864059,10
1654739672.967549,11
1654739673.071668,9
1654739673.175727,9
1654739673.281698,9
1654739673.386823,10
1654739673.491120,10
1654739673.596734,4
1654739673.701861,0
1654739673.806354,1
1654739673.912633,2
1654739674.016422,2
1654739674.120239,5
1654739674.224374,6
1654739674.328198,5
1654739674.432378,5
1654739674.536319,6
1654739674.643357,7
1654739674.749230,6
1654739674.854430,7
1654739674.963458,9
1654739675.073908,8
1654739675.177401,8
1654739675.281663,9
1654739675.387010,9
1654739675.491930,9
1654739675.595974,8
1654739675.700079,9
1654739675.806515,10
1654739675.910543,10
1654739676.014597,9
1654739676.120673,8
1654739676.224697,10
1654739676.328448,8
1654739676.432061,7
1654739676.535954,6
1654739676.639709,8
1654739676.744161,4
1654739676.848240,3
1654739676.952218,4
1654739677.057893,5
1654739677.168016,5
1654739677.274936,5
1654739677.384353,5
1654739677.489742,9
1654739677.594059,6
1654739677.700924,5
1654739677.805544,9
1654739677.910022,9
1654739678.015115,10
1654739678.128685,9
1654739678.232884,8
1654739678.337297,8
1654739678.442166,10
1654739678.546607,11
1654739678.651352,10
1654739678.756778,10
1654739678.861023,11
1654739678.965441,10
1654739679.070207,11
1654739679.174383,11
1654739679.278766,10
1654739679.383482,10
1654739679.488036,12
1654739679.592417,13
1654739679.698614,10
1654739679.805602,10
1654739679.911822,11
1654739680.016580,9
1654739680.121414,9
1654739680.225644,12
1654739680.332730,9
1654739680.440722,9
1654739680.548841,8
1654739680.653133,8
1654739680.757133,9
1654739680.863864,8
1654739680.970877,9
1654739681.077026,9
1654739681.180677,10
1654739681.286284,8
1654739681.391443,9
1654739681.495267,11
1654739681.599456,11
1654739681.703785,10
1654739681.807594,9
1654739681.911878,10
1654739682.021626,12
1654739682.128275,9
1654739682.232192,8
1654739682.336396,10
1654739682.440563,11
1654739682.546289,10
1654739682.652685,10
1654739682.783497,9
1654739682.887660,9
1654739682.992211,8
1654739683.121629,10
1654739683.226483,13
1654739683.330054,13
1654739683.434957,11
1654739683.542696,12
1654739683.646872,12
1654739683.751645,9
1654739683.856791,9
1654739683.961220,3
1654739684.065775,0
1654739684.172132,1
1654739684.277113,0
1654739684.382309,1
1654739684.486623,4
1654739684.591036,5
1654739684.695404,8
1654739684.799767,5
1654739684.904498,6
1654739685.008520,6
1654739685.112982,6
1654739685.216479,5
1654739685.322206,5
1654739685.427289,7
1654739685.530365,7
1654739685.634183,7
1654739685.737986,7
1654739685.841763,8
1654739685.945687,10
1654739686.049773,8
1654739686.159936,8
1654739686.268332,9
1654739686.374337,10
1654739686.480682,8
1654739686.589019,9
1654739686.692734,9
1654739686.796318,11
1654739686.899673,9
1654739687.007668,8
1654739687.112329,9
1654739687.216506,9
1654739687.322059,7
1654739687.429357,8
1654739687.533788,10
1654739687.665942,9
1654739687.772696,7
1654739687.878584,7
1654739687.982834,9
1654739688.087501,7
1654739688.191918,8
1654739688.295385,7
1654739688.400023,9
1654739688.505431,8
1654739688.609514,8
1654739688.714074,7
1654739688.820164,12
1654739688.927032,9
1654739689.031723,8
1654739689.140800,8
1654739689.244848,12
1654739689.352915,8
1654739689.458480,8
1654739689.562982,8
1654739689.667114,9
1654739689.771398,8
1654739689.877737,8
1654739689.981871,9
1654739690.087645,12
1654739690.194669,10
1654739690.299000,9
1654739690.402981,9
1654739690.507294,10
1654739690.611026,9
1654739690.719378,9
1654739690.823418,11
1654739690.927551,11
1654739691.031306,9
1654739691.136363,9
1654739691.241996,10
1654739691.346103,9
1654739691.452340,9
1654739691.560757,10
1654739691.665020,10
1654739691.774848,8
1654739691.879616,8
1654739691.985552,8
1654739692.090398,9
1654739692.197328,8
1654739692.302553,7
1654739692.406944,8
1654739692.510306,10
1654739692.616674,7
1654739692.723559,8
1654739692.829373,9
1654739692.934453,11
1654739693.041291,8
1654739693.146963,7
1654739693.252341,8
1654739693.359337,9
1654739693.466205,8
1654739693.570424,8
1654739693.677372,9
1654739693.781427,9
1654739693.885550,8
1654739693.989486,8
1654739694.093615,11
1654739694.197648,9
1654739694.301579,6
1654739694.405898,0
1654739694.510801,1
1654739694.614571,1
1654739694.718656,1
1654739694.822652,1
1654739694.927420,1
1654739695.031974,1
1654739695.135887,1
1654739695.243120,2
1654739695.350442,2
1654739695.454457,5
1654739695.558827,7
1654739695.663591,7
1654739695.769453,8
1654739695.875316,9
1654739695.980082,11
1654739696.084782,11
1654739696.189189,12
1654739696.293307,12
1654739696.397143,13
1654739696.501727,13
1654739696.607148,13
1654739696.712145,11
1654739696.816856,11
1654739696.921914,12
1654739697.027971,12
1654739697.134380,11
1654739697.238870,11
1654739697.343250,10
1654739697.447765,10
1654739697.552668,10
1654739697.657140,9
1654739697.761812,9
1654739697.866139,8
1654739697.970639,9
1654739698.074392,9
1654739698.178879,9
1654739698.283274,10
1654739698.401165,8
1654739698.507093,8
1654739698.611433,8
1654739698.717075,9
1654739698.824687,8
1654739698.928607,7
1654739699.033302,9
1654739699.137836,9
1654739699.245542,7
1654739699.350733,9
1654739699.454963,12
1654739699.559176,10
1654739699.663219,8
1654739699.767448,8
1654739699.871183,9
1654739699.974722,9
1654739700.078918,7
1654739700.183053,7
1654739700.287919,9
1654739700.392409,8
1654739700.496672,8
1654739700.600577,8
1654739700.704796,9
1654739700.809562,8
1654739700.916713,10
1654739701.020467,10
1654739701.124330,10
1654739701.230395,11
1654739701.335011,10
1654739701.439169,11
1654739701.547037,10
1654739701.652073,10
1654739701.755878,11
1654739701.859384,10
1654739701.991297,11
1654739702.100821,9
1654739702.205530,10
1654739702.310084,9
1654739702.414034,10
1654739702.518565,9
1654739702.623093,10
1654739702.727255,10
1654739702.831653,12
1654739702.935989,10
1654739703.040490,9
1654739703.144191,10
1654739703.252760,11
1654739703.359265,11
1654739703.464052,11
1654739703.569142,12
1654739703.673708,10
1654739703.778408,10
1654739703.882219,10
1654739703.989967,11
1654739704.093949,9
1654739704.197975,10
1654739704.302179,10
1654739704.406734,9
1654739704.520503,9
1654739704.624755,11
1654739704.727980,10
1654739704.838311,14
1654739704.944752,8
1654739705.049896,3
1654739705.156719,0
1654739705.260728,0
1654739705.364913,1
1654739705.469608,1
1654739705.575452,2
1654739705.680351,6
1654739705.785219,4
1654739705.889838,5
1654739705.996314,6
1654739706.101589,10
1654739706.210733,7
1654739706.314973,9
1654739706.419581,9
1654739706.522840,11
1654739706.627312,8
1654739706.731782,10
1654739706.836401,11
1654739706.941144,12
1654739707.048092,11
1654739707.151225,12
1654739707.256749,11
1654739707.363346,10
1654739707.468811,9
1654739707.579799,10
1654739707.685438,10
1654739707.789406,11
1654739707.897287,10
1654739708.000691,10
1654739708.104730,11
1654739708.208843,10
1654739708.312872,10
1654739708.416939,11
1654739708.521429,9
1654739708.625554,8
1654739708.729750,7
1654739708.834285,9
1654739708.938484,9
1654739709.042544,8
1654739709.146399,8
1654739709.250279,10
1654739709.355260,11
1654739709.459302,8
1654739709.562807,8
1654739709.668725,10
1654739709.775059,10
1654739709.880797,8
1654739709.984962,10
1654739710.089356,11
1654739710.193641,10
1654739710.297622,8
1654739710.402561,8
1654739710.506373,8
1654739710.610428,7
1654739710.714867,6
1654739710.819132,8
1654739710.923209,8
1654739711.027849,7
1654739711.132112,8
1654739711.236367,9
1654739711.340949,9
1654739711.445287,9
1654739711.549360,9
1654739711.653569,10
1654739711.758221,8
1654739711.862721,9
1654739711.977108,9
1654739712.081388,9
1654739712.186517,8
1654739712.292262,8
1654739712.413887,9
1654739712.519588,11
1654739712.631298,10
1654739712.735520,10
1654739712.839940,10
1654739712.944248,11
1654739713.048741,10
1654739713.153537,11
1654739713.258192,10
1654739713.362794,9
1654739713.467111,9
1654739713.572476,8
1654739713.676423,8
1654739713.780370,10
1654739713.883942,8
1654739713.990542,9
1654739714.095813,9
1654739714.200313,11
1654739714.305041,8
1654739714.412962,9
1654739714.520428,10
1654739714.624318,10
1654739714.728087,8
1654739714.832383,8
1654739714.936171,10
1654739715.040862,11
1654739715.144948,8
1654739715.248749,7
1654739715.354206,10
1654739715.461284,6
1654739715.571160,2
1654739715.676470,0
1654739715.782610,1
1654739715.889910,2
1654739715.994220,3
1654739716.098848,6
1654739716.206649,6
1654739716.338641,7
1654739716.442912,8
1654739716.546975,9
1654739716.655015,10
1654739716.759893,10
1654739716.864187,11
1654739716.970849,9
1654739717.075381,11
1654739717.180161,11
1654739717.285161,11
1654739717.389619,11
1654739717.494383,11
1654739717.599004,9
1654739717.703476,10
1654739717.808280,11
1654739717.913864,8
1654739718.020308,8
1654739718.126104,10
1654739718.230124,9
1654739718.334146,9
1654739718.438306,9
1654739718.543266,9
1654739718.656452,9
1654739718.763263,10
1654739718.866836,10
1654739718.971975,10
1654739719.075583,13
1654739719.179606,11
1654739719.283054,10
1654739719.387551,9
1654739719.492656,10
1654739719.596298,9
1654739719.701633,8
1654739719.807615,7
1654739719.913403,11
1654739720.020876,8
1654739720.125905,8
1654739720.230233,9
1654739720.334087,11
1654739720.440162,9
1654739720.560928,9
1654739720.670102,10
1654739720.775798,10
1654739720.889217,13
1654739720.994634,11
1654739721.099592,12
1654739721.204422,8
1654739721.309330,8
1654739721.414458,8
1654739721.519179,11
1654739721.624014,11
1654739721.728562,9
1654739721.833223,9
1654739721.938512,10
1654739722.042769,10
1654739722.147208,10
1654739722.251775,11
1654739722.355882,11
1654739722.460029,11
1654739722.564338,9
1654739722.668569,10
1654739722.774403,9
1654739722.878739,10
1654739722.982371,7
1654739723.087660,6
1654739723.192847,6
1654739723.297745,4
1654739723.402016,3
1654739723.508169,3
1654739723.612759,2
1654739723.716846,4
1654739723.820550,5
1654739723.925476,4
1654739724.029619,3
1654739724.133833,3
1654739724.239115,3
1654739724.343154,5
1654739724.447177,4
1654739724.551616,4
1654739724.655875,3
1654739724.759791,3
1654739724.864014,6
1654739724.967654,5
1654739725.071905,4
1654739725.175532,5
1654739725.279781,5
1654739725.388018,3
1654739725.492765,6
1654739725.596975,5
1654739725.703078,6
1654739725.807562,6
1654739725.912220,0
1654739726.017283,0
1654739726.121356,4
1654739726.226609,5
1654739726.332105,4
1654739726.439068,6
1654739726.542847,5
1654739726.646848,7
1654739726.750520,7
1654739726.853947,7
1654739726.958261,7
1654739727.063644,7
1654739727.170686,7
1654739727.274450,8
1654739727.380280,8
1654739727.484381,10
1654739727.588321,8
1654739727.692916,9
1654739727.798513,9
1654739727.907747,12
1654739728.012866,11
1654739728.117730,11
1654739728.221551,8
1654739728.325938,10
1654739728.429979,8
1654739728.534010,7
1654739728.639548,7
1654739728.744243,7
1654739728.847918,6
1654739728.953159,7
1654739729.057384,9
1654739729.161087,8
1654739729.270109,7
1654739729.374751,7
1654739729.478893,9
1654739729.584337,9
1654739729.688716,8
1654739729.793042,8
1654739729.897544,11
1654739730.001580,11
1654739730.106006,10
1654739730.210081,11
1654739730.314333,11
1654739730.418755,12
1654739730.522896,10
1654739730.627369,11
1654739730.731536,10
1654739730.835982,11
1654739730.941901,10
1654739731.047254,11
1654739731.222971,10
1654739731.328161,10
1654739731.437781,13
1654739731.542544,10
1654739731.646598,12
1654739731.751167,8
1654739731.856072,9
1654739731.959940,9
1654739732.064266,11
1654739732.168444,8
1654739732.272494,7
1654739732.380517,10
1654739732.487392,8
1654739732.592088,7
1654739732.696279,8
1654739732.803731,10
1654739732.909007,9
1654739733.013171,8
1654739733.117331,8
1654739733.222145,9
1654739733.328077,7
1654739733.433917,7
1654739733.537896,7
1654739733.641415,8
1654739733.745641,7
1654739733.849848,6
1654739733.986699,5
1654739734.093810,6
1654739734.199856,5
1654739734.304506,4
1654739734.408233,6
1654739734.517196,6
1654739734.621096,5
1654739734.727298,5
1654739734.831836,6
1654739734.936120,6
1654739735.041302,6
1654739735.145607,6
1654739735.250740,7
1654739735.354987,7
1654739735.459250,6
1654739735.564885,6
1654739735.669120,7
1654739735.773506,6
1654739735.877759,6
1654739735.982172,6
1654739736.087915,6
1654739736.191803,0
1654739736.299428,0
1654739736.402765,0
1654739736.508162,1
1654739736.612958,4
1654739736.717397,10
1654739736.821934,7
1654739736.926611,6
1654739737.030848,7
1654739737.135294,11
1654739737.239685,9
1654739737.343973,9
1654739737.448403,11
1654739737.552617,11
1654739737.656714,8
1654739737.761447,9
1654739737.865448,8
1654739737.973522,11
1654739738.078988,10
1654739738.184421,10
1654739738.289837,10
1654739738.393930,9
1654739738.499430,8
1654739738.603916,9
1654739738.709958,11
1654739738.814382,11
1654739738.924094,9
1654739739.028419,10
1654739739.133678,9
1654739739.238626,9
1654739739.342215,8
1654739739.446860,8
1654739739.552101,12
1654739739.656364,10
1654739739.760755,10
1654739739.865866,11
1654739739.971954,12
1654739740.081679,11
1654739740.185876,11
1654739740.289594,12
1654739740.393870,13
1654739740.500015,11
1654739740.608904,12
1654739740.715267,10
1654739740.819044,11
1654739740.924820,12
1654739741.038816,14
1654739741.142594,10
1654739741.246785,11
1654739741.351307,11
1654739741.456326,11
1654739741.560681,9
1654739741.664695,9
1654739741.768558,11
1654739741.873093,13
1654739741.977170,10
1654739742.081353,10
1654739742.185430,9
1654739742.289377,7
1654739742.417327,8
1654739742.524132,7
1654739742.660678,6
1654739742.768733,7
1654739742.873064,6
1654739742.977267,7
1654739743.083461,5
1654739743.187801,8
1654739743.292200,7
1654739743.399988,7
1654739743.505382,8
1654739743.609702,8
1654739743.714064,8
1654739743.820391,7
1654739743.924562,7
1654739744.030210,8
1654739744.134267,6
1654739744.240624,6
1654739744.345479,7
1654739744.449932,7
1654739744.554197,7
1654739744.658270,5
1654739744.762670,9
1654739744.867027,5
1654739744.971414,6
1654739745.075215,7
1654739745.179396,10
1654739745.284045,8
1654739745.388928,6
1654739745.492740,8
1654739745.598040,8
1654739745.704842,7
1654739745.809255,6
1654739745.913607,8
1654739746.017379,8
1654739746.121553,7
1654739746.225607,8
1654739746.332354,10
1654739746.436723,6
1654739746.540787,1
1654739746.644471,1
1654739746.748146,1
1654739746.852361,0
1654739746.956732,1
1654739747.060878,2
1654739747.165062,2
1654739747.268726,5
1654739747.372639,4
1654739747.477066,5
1654739747.581331,5
1654739747.685452,5
1654739747.790223,4
1654739747.894291,8
1654739747.998300,6
1654739748.102388,7
1654739748.207050,7
1654739748.311064,10
1654739748.414671,8
1654739748.518856,8
1654739748.623688,8
1654739748.728352,9
1654739748.832659,8
1654739748.938925,8
1654739749.044601,10
1654739749.149049,8
1654739749.252886,9
1654739749.357159,9
1654739749.461961,9
1654739749.566072,9
1654739749.670250,8
1654739749.775008,8
1654739749.879409,9
1654739749.983602,10
1654739750.087615,6
1654739750.191913,8
1654739750.295491,8
1654739750.399423,8
1654739750.503299,6
1654739750.608185,6
1654739750.713033,7
1654739750.817974,7
1654739750.922024,7
1654739751.027832,8
1654739751.130789,9
1654739751.235649,7
1654739751.370730,7
1654739751.486020,7
1654739751.591532,8
1654739751.695831,5
1654739751.800042,5
1654739751.905358,6
1654739752.010052,6
1654739752.116851,5
1654739752.222265,5
1654739752.348128,7
1654739752.452584,8
1654739752.557502,9
1654739752.662400,6
1654739752.765841,7
1654739752.869737,6
1654739752.973939,5
1654739753.078894,5
1654739753.184643,7
1654739753.295628,7
1654739753.428446,6
1654739753.536347,5
1654739753.640707,6
1654739753.746197,5
1654739753.850277,5
1654739753.954448,6
1654739754.058928,4
1654739754.163135,4
1654739754.267892,6
1654739754.372300,7
1654739754.476996,8
1654739754.587049,7
1654739754.691606,6
1654739754.796275,9
1654739754.899921,8
1654739755.004158,7
1654739755.111392,8
1654739755.216110,9
1654739755.320550,7
1654739755.425234,6
1654739755.530065,7
1654739755.634615,8
1654739755.738819,6
1654739755.843889,7
1654739755.948290,8
1654739756.052993,9
1654739756.157418,7
1654739756.261648,8
1654739756.365696,9
1654739756.474774,7
1654739756.581214,7
1654739756.684723,8
1654739756.791810,10
1654739756.895326,8
1654739756.999860,6
1654739757.106852,1
1654739757.211061,0
1654739757.315397,1
1654739757.419738,2
1654739757.551694,5
1654739757.692289,6
1654739757.797320,7
1654739757.901491,9
1654739758.005938,8
1654739758.110468,8
1654739758.215490,8
1654739758.319746,9
1654739758.423446,11
1654739758.527731,13
1654739758.632256,14
1654739758.739800,15
1654739758.843593,11
1654739758.947441,9
1654739759.052363,10
1654739759.156729,11
1654739759.263556,10
1654739759.367238,11
1654739759.472808,11
1654739759.577113,8
1654739759.681531,9
